0.002,0.004
0.008,0.016
0.013,0.026
0.016,0.032
0.027,0.054
0.029,0.058
0.038,0.076
0.064,0.128
0.068,0.136
0.069,0.138
0.076,0.152
0.077,0.154
0.086,0.172
0.087,0.174
0.096,0.192
0.1,0.2
0.101,0.202
0.107,0.214
0.136,0.272
0.15,0.3
0.151,0.302
0.163,0.326
0.168,0.336
0.174,0.348
0.183,0.366
0.188,0.376
0.219,0.438
0.223,0.446
0.223,0.446
0.225,0.45
0.226,0.452
0.238,0.476
0.257,0.514
0.259,0.518
0.264,0.528
0.269,0.538
0.269,0.538
0.285,0.57
0.296,0.592
0.297,0.594
0.315,0.63
0.319,0.638
0.323,0.646
0.336,0.672
0.343,0.686
0.361,0.722
0.37,0.74
0.384,0.768
0.386,0.772
0.398,0.796
0.398,0.796
0.4,0.8
0.402,0.804
0.404,0.808
0.408,0.816
0.411,0.822
0.412,0.824
0.413,0.826
0.418,0.836
0.418,0.836
0.461,0.922
0.463,0.926
0.466,0.932
0.473,0.946
0.473,0.946
0.479,0.958
0.496,0.992
0.499,0.998
0.501,1.002
0.506,1.012
0.51,1.02
0.528,1.056
0.53,1.06
0.536,1.072
0.55,1.1
0.555,1.11
0.555,1.11
0.563,1.126
0.576,1.152
0.58,1.16
0.581,1.162
0.584,1.168
0.602,1.204
0.607,1.214
0.611,1.222
0.612,1.224
0.629,1.258
0.629,1.258
0.645,1.29
0.647,1.294
0.656,1.312
0.657,1.314
0.662,1.324
0.676,1.352
0.676,1.352
0.678,1.356
0.688,1.376
0.692,1.384
0.712,1.424
0.722,1.444
0.728,1.456
0.731,1.462
0.735,1.47
0.741,1.482
0.747,1.494
0.748,1.496
0.76,1.52
0.765,1.53
0.766,1.532
0.771,1.542
0.777,1.554
0.782,1.564
0.789,1.578
0.792,1.584
0.799,1.598
0.8,1.6
0.818,1.636
0.82,1.64
0.825,1.65
0.826,1.652
0.841,1.682
0.847,1.694
0.848,1.696
0.855,1.71
0.858,1.716
0.859,1.718
0.862,1.724
0.874,1.748
0.874,1.748
0.881,1.762
0.886,1.772
0.886,1.772
0.887,1.774
0.887,1.774
0.891,1.782
0.895,1.79
0.905,1.81
0.906,1.812
0.909,1.818
0.911,1.822
0.912,1.824
0.914,1.828
0.922,1.844
0.931,1.862
0.939,1.878
0.968,1.936
0.98,1.96
0.984,1.968
0.989,1.978
0.992,1.984
