0.002,0.0450469499897487
0.004,0.04618039137973478
0.007,0.04792526311138906
0.009,0.04911884545500523
0.011,0.05033712009448339
0.012,0.050955631270194236
0.012,0.050955631270194236
0.013,0.051580452798510104
0.016,0.053493239368985535
0.019,0.05546447795431315
0.02,0.05613476283413374
0.02,0.05613476283413374
0.021,0.05681172775546079
0.022,0.05749541922525776
0.023,0.05818588380323695
0.029,0.06247351950130587
0.029,0.06247351950130587
0.03,0.0632127030752889
0.031,0.06395903363670835
0.034,0.06624137574656237
0.039,0.0701925920410115
0.045,0.07518432604527114
0.046,0.0760434797735785
0.048,0.07778551870657228
0.05,0.07955950871822769
0.051,0.08045860101073396
0.054,0.08320482001170693
0.06,0.08892161745938636
0.067,0.09598028242656012
0.068,0.09702370004128703
0.07,0.0991372525107474
0.07,0.0991372525107474
0.072,0.1012867171717185
0.076,0.10569475594148858
0.08,0.11025052530448529
0.081,0.11141286203832586
0.083,0.11376589439130053
0.084,0.11495667048603508
0.085,0.1161570063520969
0.088,0.11981576591475601
0.089,0.12105473261465789
0.09,0.12230345334690057
0.092,0.12483030799583285
0.094,0.12739662851114705
0.094,0.12739662851114705
0.097,0.13132074673344027
0.099,0.13398699982083942
0.099,0.13398699982083942
0.1,0.13533528323661265
0.101,0.13669371676338507
0.103,0.13944116820119404
0.104,0.1408302520538414
0.107,0.14505932243312153
0.113,0.1537984192379729
0.113,0.1537984192379729
0.114,0.15529169925475433
0.116,0.15831002262193877
0.116,0.15831002262193877
0.12,0.16447445657715493
0.122,0.1676209665518997
0.125,0.17242162389375282
0.133,0.18570191469265052
0.135,0.1891315451382256
0.135,0.1891315451382256
0.135,0.1891315451382256
0.137,0.19260525412611332
0.141,0.19968533028934105
0.148,0.21250282427502215
0.15,0.21626516682988736
0.15,0.21626516682988736
0.15,0.21626516682988736
0.151,0.218163063084942
0.153,0.22199231829129387
0.153,0.22199231829129387
0.156,0.2278198713980091
0.16,0.23574607655586363
0.161,0.23775548675240082
0.161,0.23775548675240082
0.163,0.24180769922836357
0.168,0.2521326351433002
0.17,0.2563401514150737
0.172,0.26059182101268913
0.179,0.2758184278128133
0.18,0.27803730045319414
0.188,0.29617641665026684
0.189,0.2984918946856656
0.191,0.30315456136999824
0.191,0.30315456136999824
0.196,0.31499453169676334
0.196,0.31499453169676334
0.196,0.31499453169676334
0.203,0.33200259295192086
0.205,0.3369527722978251
0.22,0.3753110988513995
0.221,0.3779427688440275
0.222,0.3805833773231131
0.222,0.3805833773231131
0.229,0.3993118853066272
0.231,0.4047391473507727
0.231,0.4047391473507727
0.233,0.41019915225852605
0.235,0.4156912424254272
0.236,0.4184491089130354
0.241,0.43235317068307916
0.247,0.4492784174520617
0.248,0.45212345767308293
0.249,0.4549751394933848
0.251,0.4606980222376957
0.252,0.46356901749599855
0.26,0.4867522559599717
0.26,0.4867522559599717
0.264,0.4984759178374661
0.27,0.5162056739454964
0.275,0.5310959910353453
0.279,0.5430724730991614
0.281,0.5490792469914787
0.281,0.5490792469914787
0.281,0.5490792469914787
0.286,0.56414159727268
0.291,0.5792549906481445
0.293,0.5853106775409014
0.295,0.5913705321969811
0.3,0.6065306597126334
0.303,0.6156279347257119
0.305,0.6216907477471932
0.306,0.6247210805339621
0.31,0.6368316143717432
0.311,0.6398557619382391
0.315,0.6519336408973454
0.315,0.6519336408973454
0.317,0.6579591050290599
0.322,0.6729730464438339
0.328,0.6908724913190898
0.33,0.6968047754960348
0.331,0.6997637506330588
0.334,0.7086099818001769
0.339,0.7232412018083164
0.341,0.7290503369814544
0.344,0.7377133090335346
0.347,0.7463112802939205
0.35,0.7548396019890073
0.355,0.7688860499307919
0.356,0.7716686738745261
0.356,0.7716686738745261
0.363,0.7908772551952111
0.373,0.817411613580694
0.373,0.817411613580694
0.373,0.817411613580694
0.375,0.8225775623986646
0.376,0.8251418236230211
0.377,0.8276933859508706
0.377,0.8276933859508706
0.379,0.832757746200204
0.38,0.835270211411272
0.385,0.8476287787021359
0.391,0.8619892322377526
0.392,0.8643305520095861
0.399,0.8802824122352959
0.399,0.8802824122352959
0.401,0.8846948461887891
0.41,0.903707077873196
0.414,0.9116947945645905
0.417,0.9174910076755719
0.419,0.921260442868839
0.424,0.9303448082414207
0.428,0.9372548956126776
0.43,0.9405880633643421
